,METER_DATE,YEAR,MONTH,DAY,SEASON,HOUR,TIME_PERIOD,BUNDANG
23565,2022-04-28 07:00:00,2022,4,28,0,7,1,94.7
23566,2022-04-28 08:00:00,2022,4,28,0,8,1,118.6
23567,2022-04-28 09:00:00,2022,4,28,0,9,1,136.7
23568,2022-04-28 10:00:00,2022,4,28,0,10,1,102.8
23569,2022-04-28 11:00:00,2022,4,28,0,11,1,105.0
23570,2022-04-28 12:00:00,2022,4,28,0,12,2,81.0
23571,2022-04-28 13:00:00,2022,4,28,0,13,2,83.1
23572,2022-04-28 14:00:00,2022,4,28,0,14,2,82.2
23573,2022-04-28 15:00:00,2022,4,28,0,15,2,80.1
23574,2022-04-28 16:00:00,2022,4,28,0,16,2,76.8
23575,2022-04-28 17:00:00,2022,4,28,0,17,2,55.8
23576,2022-04-28 18:00:00,2022,4,28,0,18,3,76.6
23577,2022-04-28 19:00:00,2022,4,28,0,19,3,81.6
23578,2022-04-28 20:00:00,2022,4,28,0,20,3,99.7
23579,2022-04-28 21:00:00,2022,4,28,0,21,3,99.7
23580,2022-04-28 22:00:00,2022,4,28,0,22,3,103.6
23581,2022-04-28 23:00:00,2022,4,28,0,23,3,67.7
23582,2022-04-29 00:00:00,2022,4,29,0,0,0,90.7
23583,2022-04-29 01:00:00,2022,4,29,0,1,0,81.6
23584,2022-04-29 02:00:00,2022,4,29,0,2,0,62.7
23585,2022-04-29 03:00:00,2022,4,29,0,3,0,59.6
23586,2022-04-29 04:00:00,2022,4,29,0,4,0,63.5
23587,2022-04-29 05:00:00,2022,4,29,0,5,0,71.6
23588,2022-04-29 06:00:00,2022,4,29,0,6,1,83.6
23589,2022-04-29 07:00:00,2022,4,29,0,7,1,104.6
23590,2022-04-29 08:00:00,2022,4,29,0,8,1,125.6
23591,2022-04-29 09:00:00,2022,4,29,0,9,1,141.5
23592,2022-04-29 10:00:00,2022,4,29,0,10,1,142.5
23593,2022-04-29 11:00:00,2022,4,29,0,11,1,106.8
23594,2022-04-29 12:00:00,2022,4,29,0,12,2,77.7
23595,2022-04-29 13:00:00,2022,4,29,0,13,2,67.5
23596,2022-04-29 14:00:00,2022,4,29,0,14,2,68.6
23597,2022-04-29 15:00:00,2022,4,29,0,15,2,75.1
23598,2022-04-29 16:00:00,2022,4,29,0,16,2,91.8
23599,2022-04-29 17:00:00,2022,4,29,0,17,2,103.9
23600,2022-04-29 18:00:00,2022,4,29,0,18,3,119.9
23601,2022-04-29 19:00:00,2022,4,29,0,19,3,129.9
23602,2022-04-29 20:00:00,2022,4,29,0,20,3,128.8
23603,2022-04-29 21:00:00,2022,4,29,0,21,3,114.8
23604,2022-04-29 22:00:00,2022,4,29,0,22,3,99.8
23605,2022-04-29 23:00:00,2022,4,29,0,23,3,87.8
23606,2022-04-30 00:00:00,2022,4,30,0,0,0,82.8
23607,2022-04-30 01:00:00,2022,4,30,0,1,0,93.6
23608,2022-04-30 02:00:00,2022,4,30,0,2,0,87.6
23609,2022-04-30 03:00:00,2022,4,30,0,3,0,83.7
23610,2022-04-30 04:00:00,2022,4,30,0,4,0,80.7
23611,2022-04-30 05:00:00,2022,4,30,0,5,0,85.8
23612,2022-04-30 06:00:00,2022,4,30,0,6,1,94.7
23613,2022-04-30 07:00:00,2022,4,30,0,7,1,104.8
23614,2022-04-30 08:00:00,2022,4,30,0,8,1,112.8
23615,2022-04-30 09:00:00,2022,4,30,0,9,1,118.8
23616,2022-04-30 10:00:00,2022,4,30,0,10,1,119.8
23617,2022-04-30 11:00:00,2022,4,30,0,11,1,119.0
23618,2022-04-30 12:00:00,2022,4,30,0,12,2,114.1
23619,2022-04-30 13:00:00,2022,4,30,0,13,2,108.1
23620,2022-04-30 14:00:00,2022,4,30,0,14,2,101.1
23621,2022-04-30 15:00:00,2022,4,30,0,15,2,91.1
23622,2022-04-30 16:00:00,2022,4,30,0,16,2,81.2
23623,2022-04-30 17:00:00,2022,4,30,0,17,2,77.0
23624,2022-04-30 18:00:00,2022,4,30,0,18,3,84.0
23625,2022-04-30 19:00:00,2022,4,30,0,19,3,98.0
23626,2022-04-30 20:00:00,2022,4,30,0,20,3,113.0
23627,2022-04-30 21:00:00,2022,4,30,0,21,3,124.0
23628,2022-04-30 22:00:00,2022,4,30,0,22,3,121.0
23629,2022-04-30 23:00:00,2022,4,30,0,23,3,106.9
23630,2022-05-01 00:00:00,2022,5,1,0,0,0,90.6
23631,2022-05-01 01:00:00,2022,5,1,0,1,0,86.1
23632,2022-05-01 02:00:00,2022,5,1,0,2,0,73.9
23633,2022-05-01 03:00:00,2022,5,1,0,3,0,66.7
23634,2022-05-01 04:00:00,2022,5,1,0,4,0,69.5
23635,2022-05-01 05:00:00,2022,5,1,0,5,0,77.5
23636,2022-05-01 06:00:00,2022,5,1,0,6,1,84.4
23637,2022-05-01 07:00:00,2022,5,1,0,7,1,86.5
23638,2022-05-01 08:00:00,2022,5,1,0,8,1,91.5
23639,2022-05-01 09:00:00,2022,5,1,0,9,1,97.6
23640,2022-05-01 10:00:00,2022,5,1,0,10,1,100.7
23641,2022-05-01 11:00:00,2022,5,1,0,11,1,103.9
23642,2022-05-01 12:00:00,2022,5,1,0,12,2,102.0
23643,2022-05-01 13:00:00,2022,5,1,0,13,2,100.1
23644,2022-05-01 14:00:00,2022,5,1,0,14,2,94.0
23645,2022-05-01 15:00:00,2022,5,1,0,15,2,88.9
23646,2022-05-01 16:00:00,2022,5,1,0,16,2,82.9
23647,2022-05-01 17:00:00,2022,5,1,0,17,2,79.7
23648,2022-05-01 18:00:00,2022,5,1,0,18,3,91.1
23649,2022-05-01 19:00:00,2022,5,1,0,19,3,124.6
23650,2022-05-01 20:00:00,2022,5,1,0,20,3,140.6
23651,2022-05-01 21:00:00,2022,5,1,0,21,3,144.5
23652,2022-05-01 22:00:00,2022,5,1,0,22,3,135.5
23653,2022-05-01 23:00:00,2022,5,1,0,23,3,121.6
23654,2022-05-02 00:00:00,2022,5,2,0,0,0,108.6
23655,2022-05-02 01:00:00,2022,5,2,0,1,0,103.5
23656,2022-05-02 02:00:00,2022,5,2,0,2,0,95.6
23657,2022-05-02 03:00:00,2022,5,2,0,3,0,86.5
23658,2022-05-02 04:00:00,2022,5,2,0,4,0,83.5
23659,2022-05-02 05:00:00,2022,5,2,0,5,0,83.5
23660,2022-05-02 06:00:00,2022,5,2,0,6,1,94.7
23661,2022-05-02 07:00:00,2022,5,2,0,7,1,122.7
23662,2022-05-02 08:00:00,2022,5,2,0,8,1,142.7
23663,2022-05-02 09:00:00,2022,5,2,0,9,1,145.4
23664,2022-05-02 10:00:00,2022,5,2,0,10,1,132.9
23665,2022-05-02 11:00:00,2022,5,2,0,11,1,106.5
23666,2022-05-02 12:00:00,2022,5,2,0,12,2,81.5
23667,2022-05-02 13:00:00,2022,5,2,0,13,2,73.6
23668,2022-05-02 14:00:00,2022,5,2,0,14,2,76.7
23669,2022-05-02 15:00:00,2022,5,2,0,15,2,77.5
23670,2022-05-02 16:00:00,2022,5,2,0,16,2,79.5
23671,2022-05-02 17:00:00,2022,5,2,0,17,2,86.5
23672,2022-05-02 18:00:00,2022,5,2,0,18,3,94.3
23673,2022-05-02 19:00:00,2022,5,2,0,19,3,111.2
23674,2022-05-02 20:00:00,2022,5,2,0,20,3,122.3
23675,2022-05-02 21:00:00,2022,5,2,0,21,3,129.0
23676,2022-05-02 22:00:00,2022,5,2,0,22,3,115.9
23677,2022-05-02 23:00:00,2022,5,2,0,23,3,103.0
23678,2022-05-03 00:00:00,2022,5,3,0,0,0,96.9
23679,2022-05-03 01:00:00,2022,5,3,0,1,0,141.6
23680,2022-05-03 02:00:00,2022,5,3,0,2,0,129.8
23681,2022-05-03 03:00:00,2022,5,3,0,3,0,122.1
23682,2022-05-03 04:00:00,2022,5,3,0,4,0,117.1
23683,2022-05-03 05:00:00,2022,5,3,0,5,0,124.1
23684,2022-05-03 06:00:00,2022,5,3,0,6,1,132.0
23685,2022-05-03 07:00:00,2022,5,3,0,7,1,135.0
23686,2022-05-03 08:00:00,2022,5,3,0,8,1,136.0
23687,2022-05-03 09:00:00,2022,5,3,0,9,1,132.0
23688,2022-05-03 10:00:00,2022,5,3,0,10,1,122.2
23689,2022-05-03 11:00:00,2022,5,3,0,11,1,104.2
23690,2022-05-03 12:00:00,2022,5,3,0,12,2,87.4
23691,2022-05-03 13:00:00,2022,5,3,0,13,2,78.4
23692,2022-05-03 14:00:00,2022,5,3,0,14,2,78.5
23693,2022-05-03 15:00:00,2022,5,3,0,15,2,75.4
23694,2022-05-03 16:00:00,2022,5,3,0,16,2,73.3
23695,2022-05-03 17:00:00,2022,5,3,0,17,2,76.1
23696,2022-05-03 18:00:00,2022,5,3,0,18,3,80.0
23697,2022-05-03 19:00:00,2022,5,3,0,19,3,87.9
23698,2022-05-03 20:00:00,2022,5,3,0,20,3,104.0
23699,2022-05-03 21:00:00,2022,5,3,0,21,3,125.0
23700,2022-05-03 22:00:00,2022,5,3,0,22,3,139.9
23701,2022-05-03 23:00:00,2022,5,3,0,23,3,126.9
23702,2022-05-04 00:00:00,2022,5,4,0,0,0,101.9
23703,2022-05-04 01:00:00,2022,5,4,0,1,0,95.8
23704,2022-05-04 02:00:00,2022,5,4,0,2,0,90.8
23705,2022-05-04 03:00:00,2022,5,4,0,3,0,94.8
23706,2022-05-04 04:00:00,2022,5,4,0,4,0,105.9
23707,2022-05-04 05:00:00,2022,5,4,0,5,0,142.9
23708,2022-05-04 06:00:00,2022,5,4,0,6,1,182.9
23709,2022-05-04 07:00:00,2022,5,4,0,7,1,190.8
23710,2022-05-04 08:00:00,2022,5,4,0,8,1,173.8
23711,2022-05-04 09:00:00,2022,5,4,0,9,1,142.5
23712,2022-05-04 10:00:00,2022,5,4,0,10,1,117.6
23713,2022-05-04 11:00:00,2022,5,4,0,11,1,102.7
23714,2022-05-04 12:00:00,2022,5,4,0,12,2,97.7
23715,2022-05-04 13:00:00,2022,5,4,0,13,2,92.8
23716,2022-05-04 14:00:00,2022,5,4,0,14,2,91.1
23717,2022-05-04 15:00:00,2022,5,4,0,15,2,91.0
23718,2022-05-04 16:00:00,2022,5,4,0,16,2,101.5
23719,2022-05-04 17:00:00,2022,5,4,0,17,2,129.3
23720,2022-05-04 18:00:00,2022,5,4,0,18,3,164.4
23721,2022-05-04 19:00:00,2022,5,4,0,19,3,163.3
23722,2022-05-04 20:00:00,2022,5,4,0,20,3,133.3
23723,2022-05-04 21:00:00,2022,5,4,0,21,3,110.1
23724,2022-05-04 22:00:00,2022,5,4,0,22,3,98.3
23725,2022-05-04 23:00:00,2022,5,4,0,23,3,90.1
23726,2022-05-05 00:00:00,2022,5,5,0,0,0,81.2
23727,2022-05-05 01:00:00,2022,5,5,0,1,0,91.1
23728,2022-05-05 02:00:00,2022,5,5,0,2,0,88.1
23729,2022-05-05 03:00:00,2022,5,5,0,3,0,84.0
23730,2022-05-05 04:00:00,2022,5,5,0,4,0,77.1
23731,2022-05-05 05:00:00,2022,5,5,0,5,0,71.1
23732,2022-05-05 06:00:00,2022,5,5,0,6,1,79.1
23733,2022-05-05 07:00:00,2022,5,5,0,7,1,88.1
23734,2022-05-05 08:00:00,2022,5,5,0,8,1,97.1
23735,2022-05-05 09:00:00,2022,5,5,0,9,1,103.2
23736,2022-05-05 10:00:00,2022,5,5,0,10,1,105.4
23737,2022-05-05 11:00:00,2022,5,5,0,11,1,103.6
23738,2022-05-05 12:00:00,2022,5,5,0,12,2,99.5
23739,2022-05-05 13:00:00,2022,5,5,0,13,2,92.6
23740,2022-05-05 14:00:00,2022,5,5,0,14,2,84.4
23741,2022-05-05 15:00:00,2022,5,5,0,15,2,74.3
23742,2022-05-05 16:00:00,2022,5,5,0,16,2,67.2
23743,2022-05-05 17:00:00,2022,5,5,0,17,2,61.9
23744,2022-05-05 18:00:00,2022,5,5,0,18,3,57.7
23745,2022-05-05 19:00:00,2022,5,5,0,19,3,55.7
23746,2022-05-05 20:00:00,2022,5,5,0,20,3,57.7
23747,2022-05-05 21:00:00,2022,5,5,0,21,3,67.7
23748,2022-05-05 22:00:00,2022,5,5,0,22,3,90.8
23749,2022-05-05 23:00:00,2022,5,5,0,23,3,96.8
23750,2022-05-06 00:00:00,2022,5,6,0,0,0,87.8
23751,2022-05-06 01:00:00,2022,5,6,0,1,0,83.7
23752,2022-05-06 02:00:00,2022,5,6,0,2,0,74.7
23753,2022-05-06 03:00:00,2022,5,6,0,3,0,68.7
23754,2022-05-06 04:00:00,2022,5,6,0,4,0,65.7
23755,2022-05-06 05:00:00,2022,5,6,0,5,0,66.7
23756,2022-05-06 06:00:00,2022,5,6,0,6,1,70.7
23757,2022-05-06 07:00:00,2022,5,6,0,7,1,79.8
23758,2022-05-06 08:00:00,2022,5,6,0,8,1,91.8
23759,2022-05-06 09:00:00,2022,5,6,0,9,1,103.9
23760,2022-05-06 10:00:00,2022,5,6,0,10,1,112.0
23761,2022-05-06 11:00:00,2022,5,6,0,11,1,109.0
23762,2022-05-06 12:00:00,2022,5,6,0,12,2,93.2
23763,2022-05-06 13:00:00,2022,5,6,0,13,2,82.3
23764,2022-05-06 14:00:00,2022,5,6,0,14,2,80.5
23765,2022-05-06 15:00:00,2022,5,6,0,15,2,81.8
23766,2022-05-06 16:00:00,2022,5,6,0,16,2,78.4
23767,2022-05-06 17:00:00,2022,5,6,0,17,2,78.4
23768,2022-05-06 18:00:00,2022,5,6,0,18,3,84.3
23769,2022-05-06 19:00:00,2022,5,6,0,19,3,94.3
23770,2022-05-06 20:00:00,2022,5,6,0,20,3,111.3
23771,2022-05-06 21:00:00,2022,5,6,0,21,3,119.3
23772,2022-05-06 22:00:00,2022,5,6,0,22,3,113.3
23773,2022-05-06 23:00:00,2022,5,6,0,23,3,102.3
23774,2022-05-07 00:00:00,2022,5,7,0,0,0,92.3
23775,2022-05-07 01:00:00,2022,5,7,0,1,0,98.1
23776,2022-05-07 02:00:00,2022,5,7,0,2,0,80.3
23777,2022-05-07 03:00:00,2022,5,7,0,3,0,74.3
23778,2022-05-07 04:00:00,2022,5,7,0,4,0,67.3
23779,2022-05-07 05:00:00,2022,5,7,0,5,0,65.2
23780,2022-05-07 06:00:00,2022,5,7,0,6,1,68.2
23781,2022-05-07 07:00:00,2022,5,7,0,7,1,71.2
23782,2022-05-07 08:00:00,2022,5,7,0,8,1,78.2
23783,2022-05-07 09:00:00,2022,5,7,0,9,1,88.3
23784,2022-05-07 10:00:00,2022,5,7,0,10,1,96.1
23785,2022-05-07 11:00:00,2022,5,7,0,11,1,98.3
23786,2022-05-07 12:00:00,2022,5,7,0,12,2,97.6
23787,2022-05-07 13:00:00,2022,5,7,0,13,2,88.8
23788,2022-05-07 14:00:00,2022,5,7,0,14,2,74.8
23789,2022-05-07 15:00:00,2022,5,7,0,15,2,61.8
23790,2022-05-07 16:00:00,2022,5,7,0,16,2,59.6
23791,2022-05-07 17:00:00,2022,5,7,0,17,2,60.5
23792,2022-05-07 18:00:00,2022,5,7,0,18,3,64.3
23793,2022-05-07 19:00:00,2022,5,7,0,19,3,73.3
23794,2022-05-07 20:00:00,2022,5,7,0,20,3,87.3
23795,2022-05-07 21:00:00,2022,5,7,0,21,3,94.3
23796,2022-05-07 22:00:00,2022,5,7,0,22,3,85.3
23797,2022-05-07 23:00:00,2022,5,7,0,23,3,74.3
23798,2022-05-08 00:00:00,2022,5,8,0,0,0,63.3
23799,2022-05-08 01:00:00,2022,5,8,0,1,0,61.3
23800,2022-05-08 02:00:00,2022,5,8,0,2,0,78.2
23801,2022-05-08 03:00:00,2022,5,8,0,3,0,70.3
23802,2022-05-08 04:00:00,2022,5,8,0,4,0,69.3
23803,2022-05-08 05:00:00,2022,5,8,0,5,0,50.2
23804,2022-05-08 06:00:00,2022,5,8,0,6,1,75.2
23805,2022-05-08 07:00:00,2022,5,8,0,7,1,82.2
23806,2022-05-08 08:00:00,2022,5,8,0,8,1,109.2
23807,2022-05-08 09:00:00,2022,5,8,0,9,1,89.2
23808,2022-05-08 10:00:00,2022,5,8,0,10,1,77.2
23809,2022-05-08 11:00:00,2022,5,8,0,11,1,70.2
23810,2022-05-08 12:00:00,2022,5,8,0,12,2,74.3
23811,2022-05-08 13:00:00,2022,5,8,0,13,2,59.2
23812,2022-05-08 14:00:00,2022,5,8,0,14,2,49.2
23813,2022-05-08 15:00:00,2022,5,8,0,15,2,90.2
23814,2022-05-08 16:00:00,2022,5,8,0,16,2,62.2
23815,2022-05-08 17:00:00,2022,5,8,0,17,2,78.1
23816,2022-05-08 18:00:00,2022,5,8,0,18,3,82.2
23817,2022-05-08 19:00:00,2022,5,8,0,19,3,101.8
23818,2022-05-08 20:00:00,2022,5,8,0,20,3,131.3
23819,2022-05-08 21:00:00,2022,5,8,0,21,3,123.3
23820,2022-05-08 22:00:00,2022,5,8,0,22,3,106.2
23821,2022-05-08 23:00:00,2022,5,8,0,23,3,103.3
23822,2022-05-09 00:00:00,2022,5,9,0,0,0,132.3
23823,2022-05-09 01:00:00,2022,5,9,0,1,0,73.3
23824,2022-05-09 02:00:00,2022,5,9,0,2,0,69.3
23825,2022-05-09 03:00:00,2022,5,9,0,3,0,64.3
23826,2022-05-09 04:00:00,2022,5,9,0,4,0,68.3
23827,2022-05-09 05:00:00,2022,5,9,0,5,0,79.4
23828,2022-05-09 06:00:00,2022,5,9,0,6,1,110.2
23829,2022-05-09 07:00:00,2022,5,9,0,7,1,124.3
23830,2022-05-09 08:00:00,2022,5,9,0,8,1,124.2
23831,2022-05-09 09:00:00,2022,5,9,0,9,1,114.4
23832,2022-05-09 10:00:00,2022,5,9,0,10,1,100.7
23833,2022-05-09 11:00:00,2022,5,9,0,11,1,88.9
23834,2022-05-09 12:00:00,2022,5,9,0,12,2,81.8
23835,2022-05-09 13:00:00,2022,5,9,0,13,2,78.8
23836,2022-05-09 14:00:00,2022,5,9,0,14,2,77.8
23837,2022-05-09 15:00:00,2022,5,9,0,15,2,76.8
23838,2022-05-09 16:00:00,2022,5,9,0,16,2,78.6
23839,2022-05-09 17:00:00,2022,5,9,0,17,2,87.5
23840,2022-05-09 18:00:00,2022,5,9,0,18,3,100.5
23841,2022-05-09 19:00:00,2022,5,9,0,19,3,100.4
23842,2022-05-09 20:00:00,2022,5,9,0,20,3,86.4
23843,2022-05-09 21:00:00,2022,5,9,0,21,3,72.4
23844,2022-05-09 22:00:00,2022,5,9,0,22,3,64.4
23845,2022-05-09 23:00:00,2022,5,9,0,23,3,60.4
23846,2022-05-10 00:00:00,2022,5,10,0,0,0,56.4
23847,2022-05-10 01:00:00,2022,5,10,0,1,0,39.4
23848,2022-05-10 02:00:00,2022,5,10,0,2,0,52.3
23849,2022-05-10 03:00:00,2022,5,10,0,3,0,65.4
23850,2022-05-10 04:00:00,2022,5,10,0,4,0,73.3
23851,2022-05-10 05:00:00,2022,5,10,0,5,0,79.4
23852,2022-05-10 06:00:00,2022,5,10,0,6,1,93.3
23853,2022-05-10 07:00:00,2022,5,10,0,7,1,118.3
23854,2022-05-10 08:00:00,2022,5,10,0,8,1,127.2
23855,2022-05-10 09:00:00,2022,5,10,0,9,1,123.2
23856,2022-05-10 10:00:00,2022,5,10,0,10,1,107.4
23857,2022-05-10 11:00:00,2022,5,10,0,11,1,79.0
23858,2022-05-10 12:00:00,2022,5,10,0,12,2,66.9
23859,2022-05-10 13:00:00,2022,5,10,0,13,2,63.9
23860,2022-05-10 14:00:00,2022,5,10,0,14,2,63.8
23861,2022-05-10 15:00:00,2022,5,10,0,15,2,69.8
23862,2022-05-10 16:00:00,2022,5,10,0,16,2,80.6
23863,2022-05-10 17:00:00,2022,5,10,0,17,2,81.5
23864,2022-05-10 18:00:00,2022,5,10,0,18,3,62.3
23865,2022-05-10 19:00:00,2022,5,10,0,19,3,67.3
23866,2022-05-10 20:00:00,2022,5,10,0,20,3,99.4
23867,2022-05-10 21:00:00,2022,5,10,0,21,3,109.3
23868,2022-05-10 22:00:00,2022,5,10,0,22,3,95.3
23869,2022-05-10 23:00:00,2022,5,10,0,23,3,80.2
23870,2022-05-11 00:00:00,2022,5,11,0,0,0,68.1
23871,2022-05-11 01:00:00,2022,5,11,0,1,0,62.1
23872,2022-05-11 02:00:00,2022,5,11,0,2,0,45.1
23873,2022-05-11 03:00:00,2022,5,11,0,3,0,32.0
23874,2022-05-11 04:00:00,2022,5,11,0,4,0,26.1
23875,2022-05-11 05:00:00,2022,5,11,0,5,0,35.0
23876,2022-05-11 06:00:00,2022,5,11,0,6,1,59.9
23877,2022-05-11 07:00:00,2022,5,11,0,7,1,95.9
23878,2022-05-11 08:00:00,2022,5,11,0,8,1,103.9
23879,2022-05-11 09:00:00,2022,5,11,0,9,1,92.1
23880,2022-05-11 10:00:00,2022,5,11,0,10,1,78.3
23881,2022-05-11 11:00:00,2022,5,11,0,11,1,71.5
23882,2022-05-11 12:00:00,2022,5,11,0,12,2,64.4
23883,2022-05-11 13:00:00,2022,5,11,0,13,2,70.3
23884,2022-05-11 14:00:00,2022,5,11,0,14,2,90.3
23885,2022-05-11 15:00:00,2022,5,11,0,15,2,94.2
23886,2022-05-11 16:00:00,2022,5,11,0,16,2,88.1
23887,2022-05-11 17:00:00,2022,5,11,0,17,2,84.0
23888,2022-05-11 18:00:00,2022,5,11,0,18,3,79.8
23889,2022-05-11 19:00:00,2022,5,11,0,19,3,79.1
23890,2022-05-11 20:00:00,2022,5,11,0,20,3,89.1
23891,2022-05-11 21:00:00,2022,5,11,0,21,3,99.0
23892,2022-05-11 22:00:00,2022,5,11,0,22,3,97.0
23893,2022-05-11 23:00:00,2022,5,11,0,23,3,79.0
23894,2022-05-12 00:00:00,2022,5,12,0,0,0,68.0
23895,2022-05-12 01:00:00,2022,5,12,0,1,0,43.9
23896,2022-05-12 02:00:00,2022,5,12,0,2,0,39.8
23897,2022-05-12 03:00:00,2022,5,12,0,3,0,41.9
23898,2022-05-12 04:00:00,2022,5,12,0,4,0,43.8
23899,2022-05-12 05:00:00,2022,5,12,0,5,0,56.0
23900,2022-05-12 06:00:00,2022,5,12,0,6,1,68.8
23901,2022-05-12 07:00:00,2022,5,12,0,7,1,85.6
23902,2022-05-12 08:00:00,2022,5,12,0,8,1,104.8
23903,2022-05-12 09:00:00,2022,5,12,0,9,1,112.7
23904,2022-05-12 10:00:00,2022,5,12,0,10,1,104.6
23905,2022-05-12 11:00:00,2022,5,12,0,11,1,99.1
23906,2022-05-12 12:00:00,2022,5,12,0,12,2,86.3
23907,2022-05-12 13:00:00,2022,5,12,0,13,2,75.3
23908,2022-05-12 14:00:00,2022,5,12,0,14,2,68.2
23909,2022-05-12 15:00:00,2022,5,12,0,15,2,75.0
23910,2022-05-12 16:00:00,2022,5,12,0,16,2,74.7
23911,2022-05-12 17:00:00,2022,5,12,0,17,2,81.8
23912,2022-05-12 18:00:00,2022,5,12,0,18,3,87.7
23913,2022-05-12 19:00:00,2022,5,12,0,19,3,101.6
23914,2022-05-12 20:00:00,2022,5,12,0,20,3,89.6
23915,2022-05-12 21:00:00,2022,5,12,0,21,3,70.6
23916,2022-05-12 22:00:00,2022,5,12,0,22,3,56.5
23917,2022-05-12 23:00:00,2022,5,12,0,23,3,49.5
23918,2022-05-13 00:00:00,2022,5,13,0,0,0,47.5
23919,2022-05-13 01:00:00,2022,5,13,0,1,0,46.7
23920,2022-05-13 02:00:00,2022,5,13,0,2,0,32.6
23921,2022-05-13 03:00:00,2022,5,13,0,3,0,29.6
23922,2022-05-13 04:00:00,2022,5,13,0,4,0,48.1
23923,2022-05-13 05:00:00,2022,5,13,0,5,0,73.6
23924,2022-05-13 06:00:00,2022,5,13,0,6,1,91.6
23925,2022-05-13 07:00:00,2022,5,13,0,7,1,93.5
23926,2022-05-13 08:00:00,2022,5,13,0,8,1,82.0
23927,2022-05-13 09:00:00,2022,5,13,0,9,1,63.6
23928,2022-05-13 10:00:00,2022,5,13,0,10,1,61.0
23929,2022-05-13 11:00:00,2022,5,13,0,11,1,74.1
23930,2022-05-13 12:00:00,2022,5,13,0,12,2,83.9
23931,2022-05-13 13:00:00,2022,5,13,0,13,2,88.1
23932,2022-05-13 14:00:00,2022,5,13,0,14,2,99.8
23933,2022-05-13 15:00:00,2022,5,13,0,15,2,102.8
23934,2022-05-13 16:00:00,2022,5,13,0,16,2,101.9
23935,2022-05-13 17:00:00,2022,5,13,0,17,2,96.0
23936,2022-05-13 18:00:00,2022,5,13,0,18,3,86.9
23937,2022-05-13 19:00:00,2022,5,13,0,19,3,65.0
23938,2022-05-13 20:00:00,2022,5,13,0,20,3,50.0
23939,2022-05-13 21:00:00,2022,5,13,0,21,3,51.7
23940,2022-05-13 22:00:00,2022,5,13,0,22,3,60.7
23941,2022-05-13 23:00:00,2022,5,13,0,23,3,76.8
23942,2022-05-14 00:00:00,2022,5,14,0,0,0,74.9
23943,2022-05-14 01:00:00,2022,5,14,0,1,0,74.7
23944,2022-05-14 02:00:00,2022,5,14,0,2,0,56.8
23945,2022-05-14 03:00:00,2022,5,14,0,3,0,51.8
23946,2022-05-14 04:00:00,2022,5,14,0,4,0,50.7
23947,2022-05-14 05:00:00,2022,5,14,0,5,0,61.7
23948,2022-05-14 06:00:00,2022,5,14,0,6,1,73.7
23949,2022-05-14 07:00:00,2022,5,14,0,7,1,85.8
23950,2022-05-14 08:00:00,2022,5,14,0,8,1,92.8
23951,2022-05-14 09:00:00,2022,5,14,0,9,1,88.9
23952,2022-05-14 10:00:00,2022,5,14,0,10,1,73.0
23953,2022-05-14 11:00:00,2022,5,14,0,11,1,62.3
23954,2022-05-14 12:00:00,2022,5,14,0,12,2,55.3
23955,2022-05-14 13:00:00,2022,5,14,0,13,2,54.3
23956,2022-05-14 14:00:00,2022,5,14,0,14,2,54.1
23957,2022-05-14 15:00:00,2022,5,14,0,15,2,54.1
23958,2022-05-14 16:00:00,2022,5,14,0,16,2,59.1
23959,2022-05-14 17:00:00,2022,5,14,0,17,2,72.1
23960,2022-05-14 18:00:00,2022,5,14,0,18,3,100.0
23961,2022-05-14 19:00:00,2022,5,14,0,19,3,110.9
23962,2022-05-14 20:00:00,2022,5,14,0,20,3,110.9
23963,2022-05-14 21:00:00,2022,5,14,0,21,3,106.8
23964,2022-05-14 22:00:00,2022,5,14,0,22,3,100.0
23965,2022-05-14 23:00:00,2022,5,14,0,23,3,87.9
23966,2022-05-15 00:00:00,2022,5,15,0,0,0,75.0
23967,2022-05-15 01:00:00,2022,5,15,0,1,0,77.0
23968,2022-05-15 02:00:00,2022,5,15,0,2,0,73.0
23969,2022-05-15 03:00:00,2022,5,15,0,3,0,69.0
23970,2022-05-15 04:00:00,2022,5,15,0,4,0,67.0
23971,2022-05-15 05:00:00,2022,5,15,0,5,0,68.9
23972,2022-05-15 06:00:00,2022,5,15,0,6,1,73.9
23973,2022-05-15 07:00:00,2022,5,15,0,7,1,87.0
23974,2022-05-15 08:00:00,2022,5,15,0,8,1,99.0
23975,2022-05-15 09:00:00,2022,5,15,0,9,1,101.2
23976,2022-05-15 10:00:00,2022,5,15,0,10,1,94.4
23977,2022-05-15 11:00:00,2022,5,15,0,11,1,73.4
23978,2022-05-15 12:00:00,2022,5,15,0,12,2,62.5
23979,2022-05-15 13:00:00,2022,5,15,0,13,2,57.4
23980,2022-05-15 14:00:00,2022,5,15,0,14,2,54.4
23981,2022-05-15 15:00:00,2022,5,15,0,15,2,51.6
23982,2022-05-15 16:00:00,2022,5,15,0,16,2,48.2
23983,2022-05-15 17:00:00,2022,5,15,0,17,2,43.2
23984,2022-05-15 18:00:00,2022,5,15,0,18,3,40.1
23985,2022-05-15 19:00:00,2022,5,15,0,19,3,46.6
23986,2022-05-15 20:00:00,2022,5,15,0,20,3,68.9
