,METER_DATE,YEAR,MONTH,DAY,SEASON,HOUR,TIME_PERIOD,YANGSAN
14648,2021-04-21 18:00:00,2021,4,21,0,18,3,23
14649,2021-04-21 19:00:00,2021,4,21,0,19,3,28
14650,2021-04-21 20:00:00,2021,4,21,0,20,3,33
14651,2021-04-21 21:00:00,2021,4,21,0,21,3,38
14652,2021-04-21 22:00:00,2021,4,21,0,22,3,37
14653,2021-04-21 23:00:00,2021,4,21,0,23,3,35
14654,2021-04-22 00:00:00,2021,4,22,0,0,0,25
14655,2021-04-22 01:00:00,2021,4,22,0,1,0,25
14656,2021-04-22 02:00:00,2021,4,22,0,2,0,22
14657,2021-04-22 03:00:00,2021,4,22,0,3,0,21
14658,2021-04-22 04:00:00,2021,4,22,0,4,0,20
14659,2021-04-22 05:00:00,2021,4,22,0,5,0,21
14660,2021-04-22 06:00:00,2021,4,22,0,6,1,22
14661,2021-04-22 07:00:00,2021,4,22,0,7,1,25
14662,2021-04-22 08:00:00,2021,4,22,0,8,1,29
14663,2021-04-22 09:00:00,2021,4,22,0,9,1,27
14664,2021-04-22 10:00:00,2021,4,22,0,10,1,23
14665,2021-04-22 11:00:00,2021,4,22,0,11,1,18
14666,2021-04-22 12:00:00,2021,4,22,0,12,2,16
14667,2021-04-22 13:00:00,2021,4,22,0,13,2,16
14668,2021-04-22 14:00:00,2021,4,22,0,14,2,17
14669,2021-04-22 15:00:00,2021,4,22,0,15,2,18
14670,2021-04-22 16:00:00,2021,4,22,0,16,2,17
14671,2021-04-22 17:00:00,2021,4,22,0,17,2,19
14672,2021-04-22 18:00:00,2021,4,22,0,18,3,22
14673,2021-04-22 19:00:00,2021,4,22,0,19,3,24
14674,2021-04-22 20:00:00,2021,4,22,0,20,3,30
14675,2021-04-22 21:00:00,2021,4,22,0,21,3,31
14676,2021-04-22 22:00:00,2021,4,22,0,22,3,30
14677,2021-04-22 23:00:00,2021,4,22,0,23,3,28
14678,2021-04-23 00:00:00,2021,4,23,0,0,0,27
14679,2021-04-23 01:00:00,2021,4,23,0,1,0,19
14680,2021-04-23 02:00:00,2021,4,23,0,2,0,16
14681,2021-04-23 03:00:00,2021,4,23,0,3,0,15
14682,2021-04-23 04:00:00,2021,4,23,0,4,0,15
14683,2021-04-23 05:00:00,2021,4,23,0,5,0,15
14684,2021-04-23 06:00:00,2021,4,23,0,6,1,23
14685,2021-04-23 07:00:00,2021,4,23,0,7,1,25
14686,2021-04-23 08:00:00,2021,4,23,0,8,1,34
14687,2021-04-23 09:00:00,2021,4,23,0,9,1,32
14688,2021-04-23 10:00:00,2021,4,23,0,10,1,21
14689,2021-04-23 11:00:00,2021,4,23,0,11,1,19
14690,2021-04-23 12:00:00,2021,4,23,0,12,2,18
14691,2021-04-23 13:00:00,2021,4,23,0,13,2,16
14692,2021-04-23 14:00:00,2021,4,23,0,14,2,17
14693,2021-04-23 15:00:00,2021,4,23,0,15,2,20
14694,2021-04-23 16:00:00,2021,4,23,0,16,2,17
14695,2021-04-23 17:00:00,2021,4,23,0,17,2,18
14696,2021-04-23 18:00:00,2021,4,23,0,18,3,23
14697,2021-04-23 19:00:00,2021,4,23,0,19,3,29
14698,2021-04-23 20:00:00,2021,4,23,0,20,3,32
14699,2021-04-23 21:00:00,2021,4,23,0,21,3,34
14700,2021-04-23 22:00:00,2021,4,23,0,22,3,36
14701,2021-04-23 23:00:00,2021,4,23,0,23,3,34
14702,2021-04-24 00:00:00,2021,4,24,0,0,0,32
14703,2021-04-24 01:00:00,2021,4,24,0,1,0,27
14704,2021-04-24 02:00:00,2021,4,24,0,2,0,23
14705,2021-04-24 03:00:00,2021,4,24,0,3,0,22
14706,2021-04-24 04:00:00,2021,4,24,0,4,0,23
14707,2021-04-24 05:00:00,2021,4,24,0,5,0,21
14708,2021-04-24 06:00:00,2021,4,24,0,6,1,21
14709,2021-04-24 07:00:00,2021,4,24,0,7,1,24
14710,2021-04-24 08:00:00,2021,4,24,0,8,1,26
14711,2021-04-24 09:00:00,2021,4,24,0,9,1,29
14712,2021-04-24 10:00:00,2021,4,24,0,10,1,28
14713,2021-04-24 11:00:00,2021,4,24,0,11,1,28
14714,2021-04-24 12:00:00,2021,4,24,0,12,2,27
14715,2021-04-24 13:00:00,2021,4,24,0,13,2,23
14716,2021-04-24 14:00:00,2021,4,24,0,14,2,18
14717,2021-04-24 15:00:00,2021,4,24,0,15,2,19
14718,2021-04-24 16:00:00,2021,4,24,0,16,2,22
14719,2021-04-24 17:00:00,2021,4,24,0,17,2,22
14720,2021-04-24 18:00:00,2021,4,24,0,18,3,21
14721,2021-04-24 19:00:00,2021,4,24,0,19,3,24
14722,2021-04-24 20:00:00,2021,4,24,0,20,3,28
14723,2021-04-24 21:00:00,2021,4,24,0,21,3,28
14724,2021-04-24 22:00:00,2021,4,24,0,22,3,29
14725,2021-04-24 23:00:00,2021,4,24,0,23,3,27
14726,2021-04-25 00:00:00,2021,4,25,0,0,0,24
14727,2021-04-25 01:00:00,2021,4,25,0,1,0,25
14728,2021-04-25 02:00:00,2021,4,25,0,2,0,22
14729,2021-04-25 03:00:00,2021,4,25,0,3,0,22
14730,2021-04-25 04:00:00,2021,4,25,0,4,0,17
14731,2021-04-25 05:00:00,2021,4,25,0,5,0,16
14732,2021-04-25 06:00:00,2021,4,25,0,6,1,15
14733,2021-04-25 07:00:00,2021,4,25,0,7,1,22
14734,2021-04-25 08:00:00,2021,4,25,0,8,1,24
14735,2021-04-25 09:00:00,2021,4,25,0,9,1,26
14736,2021-04-25 10:00:00,2021,4,25,0,10,1,26
14737,2021-04-25 11:00:00,2021,4,25,0,11,1,23
14738,2021-04-25 12:00:00,2021,4,25,0,12,2,29
14739,2021-04-25 13:00:00,2021,4,25,0,13,2,25
14740,2021-04-25 14:00:00,2021,4,25,0,14,2,23
14741,2021-04-25 15:00:00,2021,4,25,0,15,2,16
14742,2021-04-25 16:00:00,2021,4,25,0,16,2,17
14743,2021-04-25 17:00:00,2021,4,25,0,17,2,19
14744,2021-04-25 18:00:00,2021,4,25,0,18,3,18
14745,2021-04-25 19:00:00,2021,4,25,0,19,3,25
14746,2021-04-25 20:00:00,2021,4,25,0,20,3,32
14747,2021-04-25 21:00:00,2021,4,25,0,21,3,41
14748,2021-04-25 22:00:00,2021,4,25,0,22,3,34
14749,2021-04-25 23:00:00,2021,4,25,0,23,3,27
14750,2021-04-26 00:00:00,2021,4,26,0,0,0,23
14751,2021-04-26 01:00:00,2021,4,26,0,1,0,30
14752,2021-04-26 02:00:00,2021,4,26,0,2,0,23
14753,2021-04-26 03:00:00,2021,4,26,0,3,0,21
14754,2021-04-26 04:00:00,2021,4,26,0,4,0,21
14755,2021-04-26 05:00:00,2021,4,26,0,5,0,22
14756,2021-04-26 06:00:00,2021,4,26,0,6,1,28
14757,2021-04-26 07:00:00,2021,4,26,0,7,1,28
14758,2021-04-26 08:00:00,2021,4,26,0,8,1,36
14759,2021-04-26 09:00:00,2021,4,26,0,9,1,33
14760,2021-04-26 10:00:00,2021,4,26,0,10,1,23
14761,2021-04-26 11:00:00,2021,4,26,0,11,1,19
14762,2021-04-26 12:00:00,2021,4,26,0,12,2,20
14763,2021-04-26 13:00:00,2021,4,26,0,13,2,21
14764,2021-04-26 14:00:00,2021,4,26,0,14,2,21
14765,2021-04-26 15:00:00,2021,4,26,0,15,2,21
14766,2021-04-26 16:00:00,2021,4,26,0,16,2,21
14767,2021-04-26 17:00:00,2021,4,26,0,17,2,22
14768,2021-04-26 18:00:00,2021,4,26,0,18,3,28
14769,2021-04-26 19:00:00,2021,4,26,0,19,3,33
14770,2021-04-26 20:00:00,2021,4,26,0,20,3,36
14771,2021-04-26 21:00:00,2021,4,26,0,21,3,36
14772,2021-04-26 22:00:00,2021,4,26,0,22,3,40
14773,2021-04-26 23:00:00,2021,4,26,0,23,3,40
14774,2021-04-27 00:00:00,2021,4,27,0,0,0,37
14775,2021-04-27 01:00:00,2021,4,27,0,1,0,29
14776,2021-04-27 02:00:00,2021,4,27,0,2,0,17
14777,2021-04-27 03:00:00,2021,4,27,0,3,0,15
14778,2021-04-27 04:00:00,2021,4,27,0,4,0,16
14779,2021-04-27 05:00:00,2021,4,27,0,5,0,16
14780,2021-04-27 06:00:00,2021,4,27,0,6,1,19
14781,2021-04-27 07:00:00,2021,4,27,0,7,1,31
14782,2021-04-27 08:00:00,2021,4,27,0,8,1,33
14783,2021-04-27 09:00:00,2021,4,27,0,9,1,24
14784,2021-04-27 10:00:00,2021,4,27,0,10,1,21
14785,2021-04-27 11:00:00,2021,4,27,0,11,1,19
14786,2021-04-27 12:00:00,2021,4,27,0,12,2,22
14787,2021-04-27 13:00:00,2021,4,27,0,13,2,22
14788,2021-04-27 14:00:00,2021,4,27,0,14,2,21
14789,2021-04-27 15:00:00,2021,4,27,0,15,2,20
14790,2021-04-27 16:00:00,2021,4,27,0,16,2,23
14791,2021-04-27 17:00:00,2021,4,27,0,17,2,23
14792,2021-04-27 18:00:00,2021,4,27,0,18,3,24
14793,2021-04-27 19:00:00,2021,4,27,0,19,3,23
14794,2021-04-27 20:00:00,2021,4,27,0,20,3,27
14795,2021-04-27 21:00:00,2021,4,27,0,21,3,35
14796,2021-04-27 22:00:00,2021,4,27,0,22,3,39
14797,2021-04-27 23:00:00,2021,4,27,0,23,3,34
14798,2021-04-28 00:00:00,2021,4,28,0,0,0,26
14799,2021-04-28 01:00:00,2021,4,28,0,1,0,21
14800,2021-04-28 02:00:00,2021,4,28,0,2,0,18
14801,2021-04-28 03:00:00,2021,4,28,0,3,0,19
14802,2021-04-28 04:00:00,2021,4,28,0,4,0,16
14803,2021-04-28 05:00:00,2021,4,28,0,5,0,18
14804,2021-04-28 06:00:00,2021,4,28,0,6,1,16
14805,2021-04-28 07:00:00,2021,4,28,0,7,1,24
14806,2021-04-28 08:00:00,2021,4,28,0,8,1,31
14807,2021-04-28 09:00:00,2021,4,28,0,9,1,26
14808,2021-04-28 10:00:00,2021,4,28,0,10,1,21
14809,2021-04-28 11:00:00,2021,4,28,0,11,1,19
14810,2021-04-28 12:00:00,2021,4,28,0,12,2,18
14811,2021-04-28 13:00:00,2021,4,28,0,13,2,16
14812,2021-04-28 14:00:00,2021,4,28,0,14,2,17
14813,2021-04-28 15:00:00,2021,4,28,0,15,2,16
14814,2021-04-28 16:00:00,2021,4,28,0,16,2,15
14815,2021-04-28 17:00:00,2021,4,28,0,17,2,19
14816,2021-04-28 18:00:00,2021,4,28,0,18,3,22
14817,2021-04-28 19:00:00,2021,4,28,0,19,3,30
14818,2021-04-28 20:00:00,2021,4,28,0,20,3,30
14819,2021-04-28 21:00:00,2021,4,28,0,21,3,35
14820,2021-04-28 22:00:00,2021,4,28,0,22,3,35
14821,2021-04-28 23:00:00,2021,4,28,0,23,3,30
14822,2021-04-29 00:00:00,2021,4,29,0,0,0,23
14823,2021-04-29 01:00:00,2021,4,29,0,1,0,20
14824,2021-04-29 02:00:00,2021,4,29,0,2,0,19
14825,2021-04-29 03:00:00,2021,4,29,0,3,0,17
14826,2021-04-29 04:00:00,2021,4,29,0,4,0,17
14827,2021-04-29 05:00:00,2021,4,29,0,5,0,16
14828,2021-04-29 06:00:00,2021,4,29,0,6,1,17
14829,2021-04-29 07:00:00,2021,4,29,0,7,1,24
14830,2021-04-29 08:00:00,2021,4,29,0,8,1,35
14831,2021-04-29 09:00:00,2021,4,29,0,9,1,26
14832,2021-04-29 10:00:00,2021,4,29,0,10,1,21
14833,2021-04-29 11:00:00,2021,4,29,0,11,1,20
14834,2021-04-29 12:00:00,2021,4,29,0,12,2,18
14835,2021-04-29 13:00:00,2021,4,29,0,13,2,18
14836,2021-04-29 14:00:00,2021,4,29,0,14,2,20
14837,2021-04-29 15:00:00,2021,4,29,0,15,2,20
14838,2021-04-29 16:00:00,2021,4,29,0,16,2,12
14839,2021-04-29 17:00:00,2021,4,29,0,17,2,14
14840,2021-04-29 18:00:00,2021,4,29,0,18,3,26
14841,2021-04-29 19:00:00,2021,4,29,0,19,3,28
14842,2021-04-29 20:00:00,2021,4,29,0,20,3,27
14843,2021-04-29 21:00:00,2021,4,29,0,21,3,33
14844,2021-04-29 22:00:00,2021,4,29,0,22,3,32
14845,2021-04-29 23:00:00,2021,4,29,0,23,3,29
14846,2021-04-30 00:00:00,2021,4,30,0,0,0,23
14847,2021-04-30 01:00:00,2021,4,30,0,1,0,25
14848,2021-04-30 02:00:00,2021,4,30,0,2,0,22
14849,2021-04-30 03:00:00,2021,4,30,0,3,0,23
14850,2021-04-30 04:00:00,2021,4,30,0,4,0,22
14851,2021-04-30 05:00:00,2021,4,30,0,5,0,23
14852,2021-04-30 06:00:00,2021,4,30,0,6,1,9
14853,2021-04-30 07:00:00,2021,4,30,0,7,1,26
14854,2021-04-30 08:00:00,2021,4,30,0,8,1,30
14855,2021-04-30 09:00:00,2021,4,30,0,9,1,28
14856,2021-04-30 10:00:00,2021,4,30,0,10,1,25
14857,2021-04-30 11:00:00,2021,4,30,0,11,1,26
14858,2021-04-30 12:00:00,2021,4,30,0,12,2,25
14859,2021-04-30 13:00:00,2021,4,30,0,13,2,24
14860,2021-04-30 14:00:00,2021,4,30,0,14,2,11
14861,2021-04-30 15:00:00,2021,4,30,0,15,2,26
14862,2021-04-30 16:00:00,2021,4,30,0,16,2,23
14863,2021-04-30 17:00:00,2021,4,30,0,17,2,21
14864,2021-04-30 18:00:00,2021,4,30,0,18,3,25
14865,2021-04-30 19:00:00,2021,4,30,0,19,3,26
14866,2021-04-30 20:00:00,2021,4,30,0,20,3,21
14867,2021-04-30 21:00:00,2021,4,30,0,21,3,32
14868,2021-04-30 22:00:00,2021,4,30,0,22,3,28
14869,2021-04-30 23:00:00,2021,4,30,0,23,3,25
14870,2021-05-01 00:00:00,2021,5,1,0,0,0,21
14871,2021-05-01 01:00:00,2021,5,1,0,1,0,20
14872,2021-05-01 02:00:00,2021,5,1,0,2,0,19
14873,2021-05-01 03:00:00,2021,5,1,0,3,0,22
14874,2021-05-01 04:00:00,2021,5,1,0,4,0,15
14875,2021-05-01 05:00:00,2021,5,1,0,5,0,13
14876,2021-05-01 06:00:00,2021,5,1,0,6,1,15
14877,2021-05-01 07:00:00,2021,5,1,0,7,1,19
14878,2021-05-01 08:00:00,2021,5,1,0,8,1,17
14879,2021-05-01 09:00:00,2021,5,1,0,9,1,30
14880,2021-05-01 10:00:00,2021,5,1,0,10,1,30
14881,2021-05-01 11:00:00,2021,5,1,0,11,1,23
14882,2021-05-01 12:00:00,2021,5,1,0,12,2,24
14883,2021-05-01 13:00:00,2021,5,1,0,13,2,21
14884,2021-05-01 14:00:00,2021,5,1,0,14,2,17
14885,2021-05-01 15:00:00,2021,5,1,0,15,2,13
14886,2021-05-01 16:00:00,2021,5,1,0,16,2,29
14887,2021-05-01 17:00:00,2021,5,1,0,17,2,20
14888,2021-05-01 18:00:00,2021,5,1,0,18,3,23
14889,2021-05-01 19:00:00,2021,5,1,0,19,3,31
14890,2021-05-01 20:00:00,2021,5,1,0,20,3,31
14891,2021-05-01 21:00:00,2021,5,1,0,21,3,33
14892,2021-05-01 22:00:00,2021,5,1,0,22,3,33
14893,2021-05-01 23:00:00,2021,5,1,0,23,3,32
14894,2021-05-02 00:00:00,2021,5,2,0,0,0,31
14895,2021-05-02 01:00:00,2021,5,2,0,1,0,29
14896,2021-05-02 02:00:00,2021,5,2,0,2,0,27
14897,2021-05-02 03:00:00,2021,5,2,0,3,0,25
14898,2021-05-02 04:00:00,2021,5,2,0,4,0,23
14899,2021-05-02 05:00:00,2021,5,2,0,5,0,25
14900,2021-05-02 06:00:00,2021,5,2,0,6,1,23
14901,2021-05-02 07:00:00,2021,5,2,0,7,1,22
14902,2021-05-02 08:00:00,2021,5,2,0,8,1,27
14903,2021-05-02 09:00:00,2021,5,2,0,9,1,29
14904,2021-05-02 10:00:00,2021,5,2,0,10,1,28
14905,2021-05-02 11:00:00,2021,5,2,0,11,1,27
14906,2021-05-02 12:00:00,2021,5,2,0,12,2,26
14907,2021-05-02 13:00:00,2021,5,2,0,13,2,24
14908,2021-05-02 14:00:00,2021,5,2,0,14,2,23
14909,2021-05-02 15:00:00,2021,5,2,0,15,2,22
14910,2021-05-02 16:00:00,2021,5,2,0,16,2,22
14911,2021-05-02 17:00:00,2021,5,2,0,17,2,23
14912,2021-05-02 18:00:00,2021,5,2,0,18,3,27
14913,2021-05-02 19:00:00,2021,5,2,0,19,3,30
14914,2021-05-02 20:00:00,2021,5,2,0,20,3,33
14915,2021-05-02 21:00:00,2021,5,2,0,21,3,36
14916,2021-05-02 22:00:00,2021,5,2,0,22,3,35
14917,2021-05-02 23:00:00,2021,5,2,0,23,3,33
14918,2021-05-03 00:00:00,2021,5,3,0,0,0,32
14919,2021-05-03 01:00:00,2021,5,3,0,1,0,27
14920,2021-05-03 02:00:00,2021,5,3,0,2,0,22
14921,2021-05-03 03:00:00,2021,5,3,0,3,0,23
14922,2021-05-03 04:00:00,2021,5,3,0,4,0,23
14923,2021-05-03 05:00:00,2021,5,3,0,5,0,22
14924,2021-05-03 06:00:00,2021,5,3,0,6,1,24
14925,2021-05-03 07:00:00,2021,5,3,0,7,1,26
14926,2021-05-03 08:00:00,2021,5,3,0,8,1,31
14927,2021-05-03 09:00:00,2021,5,3,0,9,1,30
14928,2021-05-03 10:00:00,2021,5,3,0,10,1,25
14929,2021-05-03 11:00:00,2021,5,3,0,11,1,24
14930,2021-05-03 12:00:00,2021,5,3,0,12,2,23
14931,2021-05-03 13:00:00,2021,5,3,0,13,2,23
14932,2021-05-03 14:00:00,2021,5,3,0,14,2,19
14933,2021-05-03 15:00:00,2021,5,3,0,15,2,22
14934,2021-05-03 16:00:00,2021,5,3,0,16,2,21
14935,2021-05-03 17:00:00,2021,5,3,0,17,2,22
14936,2021-05-03 18:00:00,2021,5,3,0,18,3,18
14937,2021-05-03 19:00:00,2021,5,3,0,19,3,23
14938,2021-05-03 20:00:00,2021,5,3,0,20,3,33
14939,2021-05-03 21:00:00,2021,5,3,0,21,3,34
14940,2021-05-03 22:00:00,2021,5,3,0,22,3,35
14941,2021-05-03 23:00:00,2021,5,3,0,23,3,37
14942,2021-05-04 00:00:00,2021,5,4,0,0,0,30
14943,2021-05-04 01:00:00,2021,5,4,0,1,0,27
14944,2021-05-04 02:00:00,2021,5,4,0,2,0,19
14945,2021-05-04 03:00:00,2021,5,4,0,3,0,22
14946,2021-05-04 04:00:00,2021,5,4,0,4,0,21
14947,2021-05-04 05:00:00,2021,5,4,0,5,0,20
14948,2021-05-04 06:00:00,2021,5,4,0,6,1,15
14949,2021-05-04 07:00:00,2021,5,4,0,7,1,28
14950,2021-05-04 08:00:00,2021,5,4,0,8,1,30
14951,2021-05-04 09:00:00,2021,5,4,0,9,1,30
14952,2021-05-04 10:00:00,2021,5,4,0,10,1,25
14953,2021-05-04 11:00:00,2021,5,4,0,11,1,24
14954,2021-05-04 12:00:00,2021,5,4,0,12,2,22
14955,2021-05-04 13:00:00,2021,5,4,0,13,2,23
14956,2021-05-04 14:00:00,2021,5,4,0,14,2,23
14957,2021-05-04 15:00:00,2021,5,4,0,15,2,20
14958,2021-05-04 16:00:00,2021,5,4,0,16,2,15
14959,2021-05-04 17:00:00,2021,5,4,0,17,2,23
14960,2021-05-04 18:00:00,2021,5,4,0,18,3,27
14961,2021-05-04 19:00:00,2021,5,4,0,19,3,29
14962,2021-05-04 20:00:00,2021,5,4,0,20,3,36
14963,2021-05-04 21:00:00,2021,5,4,0,21,3,38
14964,2021-05-04 22:00:00,2021,5,4,0,22,3,38
14965,2021-05-04 23:00:00,2021,5,4,0,23,3,34
14966,2021-05-05 00:00:00,2021,5,5,0,0,0,28
14967,2021-05-05 01:00:00,2021,5,5,0,1,0,23
14968,2021-05-05 02:00:00,2021,5,5,0,2,0,23
14969,2021-05-05 03:00:00,2021,5,5,0,3,0,19
14970,2021-05-05 04:00:00,2021,5,5,0,4,0,16
14971,2021-05-05 05:00:00,2021,5,5,0,5,0,16
14972,2021-05-05 06:00:00,2021,5,5,0,6,1,15
14973,2021-05-05 07:00:00,2021,5,5,0,7,1,17
14974,2021-05-05 08:00:00,2021,5,5,0,8,1,34
14975,2021-05-05 09:00:00,2021,5,5,0,9,1,19
14976,2021-05-05 10:00:00,2021,5,5,0,10,1,11
14977,2021-05-05 11:00:00,2021,5,5,0,11,1,22
14978,2021-05-05 12:00:00,2021,5,5,0,12,2,19
14979,2021-05-05 13:00:00,2021,5,5,0,13,2,24
14980,2021-05-05 14:00:00,2021,5,5,0,14,2,18
14981,2021-05-05 15:00:00,2021,5,5,0,15,2,16
14982,2021-05-05 16:00:00,2021,5,5,0,16,2,15
14983,2021-05-05 17:00:00,2021,5,5,0,17,2,34
14984,2021-05-05 18:00:00,2021,5,5,0,18,3,19
14985,2021-05-05 19:00:00,2021,5,5,0,19,3,21
14986,2021-05-05 20:00:00,2021,5,5,0,20,3,24
14987,2021-05-05 21:00:00,2021,5,5,0,21,3,30
14988,2021-05-05 22:00:00,2021,5,5,0,22,3,31
14989,2021-05-05 23:00:00,2021,5,5,0,23,3,33
14990,2021-05-06 00:00:00,2021,5,6,0,0,0,23
14991,2021-05-06 01:00:00,2021,5,6,0,1,0,23
14992,2021-05-06 02:00:00,2021,5,6,0,2,0,22
14993,2021-05-06 03:00:00,2021,5,6,0,3,0,19
14994,2021-05-06 04:00:00,2021,5,6,0,4,0,18
14995,2021-05-06 05:00:00,2021,5,6,0,5,0,21
14996,2021-05-06 06:00:00,2021,5,6,0,6,1,23
14997,2021-05-06 07:00:00,2021,5,6,0,7,1,29
14998,2021-05-06 08:00:00,2021,5,6,0,8,1,31
14999,2021-05-06 09:00:00,2021,5,6,0,9,1,26
15000,2021-05-06 10:00:00,2021,5,6,0,10,1,24
15001,2021-05-06 11:00:00,2021,5,6,0,11,1,19
15002,2021-05-06 12:00:00,2021,5,6,0,12,2,19
15003,2021-05-06 13:00:00,2021,5,6,0,13,2,19
15004,2021-05-06 14:00:00,2021,5,6,0,14,2,17
15005,2021-05-06 15:00:00,2021,5,6,0,15,2,20
15006,2021-05-06 16:00:00,2021,5,6,0,16,2,20
15007,2021-05-06 17:00:00,2021,5,6,0,17,2,18
15008,2021-05-06 18:00:00,2021,5,6,0,18,3,22
15009,2021-05-06 19:00:00,2021,5,6,0,19,3,28
15010,2021-05-06 20:00:00,2021,5,6,0,20,3,32
15011,2021-05-06 21:00:00,2021,5,6,0,21,3,33
15012,2021-05-06 22:00:00,2021,5,6,0,22,3,35
15013,2021-05-06 23:00:00,2021,5,6,0,23,3,31
15014,2021-05-07 00:00:00,2021,5,7,0,0,0,30
15015,2021-05-07 01:00:00,2021,5,7,0,1,0,17
15016,2021-05-07 02:00:00,2021,5,7,0,2,0,14
15017,2021-05-07 03:00:00,2021,5,7,0,3,0,13
15018,2021-05-07 04:00:00,2021,5,7,0,4,0,13
15019,2021-05-07 05:00:00,2021,5,7,0,5,0,13
15020,2021-05-07 06:00:00,2021,5,7,0,6,1,20
15021,2021-05-07 07:00:00,2021,5,7,0,7,1,27
15022,2021-05-07 08:00:00,2021,5,7,0,8,1,31
15023,2021-05-07 09:00:00,2021,5,7,0,9,1,24
15024,2021-05-07 10:00:00,2021,5,7,0,10,1,19
15025,2021-05-07 11:00:00,2021,5,7,0,11,1,17
15026,2021-05-07 12:00:00,2021,5,7,0,12,2,16
15027,2021-05-07 13:00:00,2021,5,7,0,13,2,14
15028,2021-05-07 14:00:00,2021,5,7,0,14,2,15
15029,2021-05-07 15:00:00,2021,5,7,0,15,2,16
15030,2021-05-07 16:00:00,2021,5,7,0,16,2,16
15031,2021-05-07 17:00:00,2021,5,7,0,17,2,17
15032,2021-05-07 18:00:00,2021,5,7,0,18,3,20
15033,2021-05-07 19:00:00,2021,5,7,0,19,3,25
15034,2021-05-07 20:00:00,2021,5,7,0,20,3,28
15035,2021-05-07 21:00:00,2021,5,7,0,21,3,30
15036,2021-05-07 22:00:00,2021,5,7,0,22,3,31
15037,2021-05-07 23:00:00,2021,5,7,0,23,3,28
15038,2021-05-08 00:00:00,2021,5,8,0,0,0,26
15039,2021-05-08 01:00:00,2021,5,8,0,1,0,17
15040,2021-05-08 02:00:00,2021,5,8,0,2,0,15
15041,2021-05-08 03:00:00,2021,5,8,0,3,0,16
15042,2021-05-08 04:00:00,2021,5,8,0,4,0,13
15043,2021-05-08 05:00:00,2021,5,8,0,5,0,18
15044,2021-05-08 06:00:00,2021,5,8,0,6,1,20
15045,2021-05-08 07:00:00,2021,5,8,0,7,1,22
15046,2021-05-08 08:00:00,2021,5,8,0,8,1,21
15047,2021-05-08 09:00:00,2021,5,8,0,9,1,24
15048,2021-05-08 10:00:00,2021,5,8,0,10,1,27
15049,2021-05-08 11:00:00,2021,5,8,0,11,1,26
15050,2021-05-08 12:00:00,2021,5,8,0,12,2,19
15051,2021-05-08 13:00:00,2021,5,8,0,13,2,19
15052,2021-05-08 14:00:00,2021,5,8,0,14,2,18
15053,2021-05-08 15:00:00,2021,5,8,0,15,2,15
15054,2021-05-08 16:00:00,2021,5,8,0,16,2,14
15055,2021-05-08 17:00:00,2021,5,8,0,17,2,17
15056,2021-05-08 18:00:00,2021,5,8,0,18,3,18
15057,2021-05-08 19:00:00,2021,5,8,0,19,3,22
15058,2021-05-08 20:00:00,2021,5,8,0,20,3,26
15059,2021-05-08 21:00:00,2021,5,8,0,21,3,27
15060,2021-05-08 22:00:00,2021,5,8,0,22,3,25
15061,2021-05-08 23:00:00,2021,5,8,0,23,3,25
15062,2021-05-09 00:00:00,2021,5,9,0,0,0,21
15063,2021-05-09 01:00:00,2021,5,9,0,1,0,21
15064,2021-05-09 02:00:00,2021,5,9,0,2,0,19
15065,2021-05-09 03:00:00,2021,5,9,0,3,0,17
15066,2021-05-09 04:00:00,2021,5,9,0,4,0,16
15067,2021-05-09 05:00:00,2021,5,9,0,5,0,15
15068,2021-05-09 06:00:00,2021,5,9,0,6,1,14
15069,2021-05-09 07:00:00,2021,5,9,0,7,1,17
15070,2021-05-09 08:00:00,2021,5,9,0,8,1,21
15071,2021-05-09 09:00:00,2021,5,9,0,9,1,24
15072,2021-05-09 10:00:00,2021,5,9,0,10,1,25
15073,2021-05-09 11:00:00,2021,5,9,0,11,1,23
15074,2021-05-09 12:00:00,2021,5,9,0,12,2,21
15075,2021-05-09 13:00:00,2021,5,9,0,13,2,20
15076,2021-05-09 14:00:00,2021,5,9,0,14,2,17
15077,2021-05-09 15:00:00,2021,5,9,0,15,2,15
15078,2021-05-09 16:00:00,2021,5,9,0,16,2,21
15079,2021-05-09 17:00:00,2021,5,9,0,17,2,22
15080,2021-05-09 18:00:00,2021,5,9,0,18,3,24
15081,2021-05-09 19:00:00,2021,5,9,0,19,3,25
15082,2021-05-09 20:00:00,2021,5,9,0,20,3,26
15083,2021-05-09 21:00:00,2021,5,9,0,21,3,30
15084,2021-05-09 22:00:00,2021,5,9,0,22,3,29
15085,2021-05-09 23:00:00,2021,5,9,0,23,3,26
15086,2021-05-10 00:00:00,2021,5,10,0,0,0,22
15087,2021-05-10 01:00:00,2021,5,10,0,1,0,21
15088,2021-05-10 02:00:00,2021,5,10,0,2,0,20
15089,2021-05-10 03:00:00,2021,5,10,0,3,0,16
15090,2021-05-10 04:00:00,2021,5,10,0,4,0,15
15091,2021-05-10 05:00:00,2021,5,10,0,5,0,13
15092,2021-05-10 06:00:00,2021,5,10,0,6,1,16
15093,2021-05-10 07:00:00,2021,5,10,0,7,1,19
15094,2021-05-10 08:00:00,2021,5,10,0,8,1,29
15095,2021-05-10 09:00:00,2021,5,10,0,9,1,24
15096,2021-05-10 10:00:00,2021,5,10,0,10,1,16
15097,2021-05-10 11:00:00,2021,5,10,0,11,1,14
