,METER_DATE,YEAR,MONTH,DAY,SEASON,HOUR,TIME_PERIOD,PAJU
12189,2021-01-09 07:00:00,2021,1,9,3,7,1,159
12190,2021-01-09 08:00:00,2021,1,9,3,8,1,150
12191,2021-01-09 09:00:00,2021,1,9,3,9,1,154
12192,2021-01-09 10:00:00,2021,1,9,3,10,1,134
12193,2021-01-09 11:00:00,2021,1,9,3,11,1,128
12194,2021-01-09 12:00:00,2021,1,9,3,12,2,110
12195,2021-01-09 13:00:00,2021,1,9,3,13,2,104
12196,2021-01-09 14:00:00,2021,1,9,3,14,2,104
12197,2021-01-09 15:00:00,2021,1,9,3,15,2,99
12198,2021-01-09 16:00:00,2021,1,9,3,16,2,100
12199,2021-01-09 17:00:00,2021,1,9,3,17,2,109
12200,2021-01-09 18:00:00,2021,1,9,3,18,3,144
12201,2021-01-09 19:00:00,2021,1,9,3,19,3,164
12202,2021-01-09 20:00:00,2021,1,9,3,20,3,184
12203,2021-01-09 21:00:00,2021,1,9,3,21,3,201
12204,2021-01-09 22:00:00,2021,1,9,3,22,3,201
12205,2021-01-09 23:00:00,2021,1,9,3,23,3,196
12206,2021-01-10 00:00:00,2021,1,10,3,0,0,182
12207,2021-01-10 01:00:00,2021,1,10,3,1,0,174
12208,2021-01-10 02:00:00,2021,1,10,3,2,0,166
12209,2021-01-10 03:00:00,2021,1,10,3,3,0,169
12210,2021-01-10 04:00:00,2021,1,10,3,4,0,165
12211,2021-01-10 05:00:00,2021,1,10,3,5,0,163
12212,2021-01-10 06:00:00,2021,1,10,3,6,1,159
12213,2021-01-10 07:00:00,2021,1,10,3,7,1,150
12214,2021-01-10 08:00:00,2021,1,10,3,8,1,142
12215,2021-01-10 09:00:00,2021,1,10,3,9,1,144
12216,2021-01-10 10:00:00,2021,1,10,3,10,1,127
12217,2021-01-10 11:00:00,2021,1,10,3,11,1,123
12218,2021-01-10 12:00:00,2021,1,10,3,12,2,106
12219,2021-01-10 13:00:00,2021,1,10,3,13,2,100
12220,2021-01-10 14:00:00,2021,1,10,3,14,2,100
12221,2021-01-10 15:00:00,2021,1,10,3,15,2,95
12222,2021-01-10 16:00:00,2021,1,10,3,16,2,96
12223,2021-01-10 17:00:00,2021,1,10,3,17,2,106
12224,2021-01-10 18:00:00,2021,1,10,3,18,3,137
12225,2021-01-10 19:00:00,2021,1,10,3,19,3,155
12226,2021-01-10 20:00:00,2021,1,10,3,20,3,181
12227,2021-01-10 21:00:00,2021,1,10,3,21,3,192
12228,2021-01-10 22:00:00,2021,1,10,3,22,3,194
12229,2021-01-10 23:00:00,2021,1,10,3,23,3,189
12230,2021-01-11 00:00:00,2021,1,11,3,0,0,177
12231,2021-01-11 01:00:00,2021,1,11,3,1,0,188
12232,2021-01-11 02:00:00,2021,1,11,3,2,0,164
12233,2021-01-11 03:00:00,2021,1,11,3,3,0,120
12234,2021-01-11 04:00:00,2021,1,11,3,4,0,114
12235,2021-01-11 05:00:00,2021,1,11,3,5,0,114
12236,2021-01-11 06:00:00,2021,1,11,3,6,1,126
12237,2021-01-11 07:00:00,2021,1,11,3,7,1,166
12238,2021-01-11 08:00:00,2021,1,11,3,8,1,183
12239,2021-01-11 09:00:00,2021,1,11,3,9,1,173
12240,2021-01-11 10:00:00,2021,1,11,3,10,1,99
12241,2021-01-11 11:00:00,2021,1,11,3,11,1,79
12242,2021-01-11 12:00:00,2021,1,11,3,12,2,75
12243,2021-01-11 13:00:00,2021,1,11,3,13,2,98
12244,2021-01-11 14:00:00,2021,1,11,3,14,2,98
12245,2021-01-11 15:00:00,2021,1,11,3,15,2,94
12246,2021-01-11 16:00:00,2021,1,11,3,16,2,82
12247,2021-01-11 17:00:00,2021,1,11,3,17,2,95
12248,2021-01-11 18:00:00,2021,1,11,3,18,3,133
12249,2021-01-11 19:00:00,2021,1,11,3,19,3,204
12250,2021-01-11 20:00:00,2021,1,11,3,20,3,224
12251,2021-01-11 21:00:00,2021,1,11,3,21,3,224
12252,2021-01-11 22:00:00,2021,1,11,3,22,3,224
12253,2021-01-11 23:00:00,2021,1,11,3,23,3,217
12254,2021-01-12 00:00:00,2021,1,12,3,0,0,210
12255,2021-01-12 01:00:00,2021,1,12,3,1,0,179
12256,2021-01-12 02:00:00,2021,1,12,3,2,0,161
12257,2021-01-12 03:00:00,2021,1,12,3,3,0,118
12258,2021-01-12 04:00:00,2021,1,12,3,4,0,113
12259,2021-01-12 05:00:00,2021,1,12,3,5,0,113
12260,2021-01-12 06:00:00,2021,1,12,3,6,1,123
12261,2021-01-12 07:00:00,2021,1,12,3,7,1,157
12262,2021-01-12 08:00:00,2021,1,12,3,8,1,173
12263,2021-01-12 09:00:00,2021,1,12,3,9,1,163
12264,2021-01-12 10:00:00,2021,1,12,3,10,1,94
12265,2021-01-12 11:00:00,2021,1,12,3,11,1,74
12266,2021-01-12 12:00:00,2021,1,12,3,12,2,72
12267,2021-01-12 13:00:00,2021,1,12,3,13,2,92
12268,2021-01-12 14:00:00,2021,1,12,3,14,2,92
12269,2021-01-12 15:00:00,2021,1,12,3,15,2,89
12270,2021-01-12 16:00:00,2021,1,12,3,16,2,78
12271,2021-01-12 17:00:00,2021,1,12,3,17,2,80
12272,2021-01-12 18:00:00,2021,1,12,3,18,3,95
12273,2021-01-12 19:00:00,2021,1,12,3,19,3,172
12274,2021-01-12 20:00:00,2021,1,12,3,20,3,211
12275,2021-01-12 21:00:00,2021,1,12,3,21,3,200
12276,2021-01-12 22:00:00,2021,1,12,3,22,3,194
12277,2021-01-12 23:00:00,2021,1,12,3,23,3,183
12278,2021-01-13 00:00:00,2021,1,13,3,0,0,180
12279,2021-01-13 01:00:00,2021,1,13,3,1,0,131
12280,2021-01-13 02:00:00,2021,1,13,3,2,0,113
12281,2021-01-13 03:00:00,2021,1,13,3,3,0,97
12282,2021-01-13 04:00:00,2021,1,13,3,4,0,91
12283,2021-01-13 05:00:00,2021,1,13,3,5,0,91
12284,2021-01-13 06:00:00,2021,1,13,3,6,1,101
12285,2021-01-13 07:00:00,2021,1,13,3,7,1,133
12286,2021-01-13 08:00:00,2021,1,13,3,8,1,150
12287,2021-01-13 09:00:00,2021,1,13,3,9,1,135
12288,2021-01-13 10:00:00,2021,1,13,3,10,1,76
12289,2021-01-13 11:00:00,2021,1,13,3,11,1,63
12290,2021-01-13 12:00:00,2021,1,13,3,12,2,59
12291,2021-01-13 13:00:00,2021,1,13,3,13,2,74
12292,2021-01-13 14:00:00,2021,1,13,3,14,2,71
12293,2021-01-13 15:00:00,2021,1,13,3,15,2,69
12294,2021-01-13 16:00:00,2021,1,13,3,16,2,61
12295,2021-01-13 17:00:00,2021,1,13,3,17,2,66
12296,2021-01-13 18:00:00,2021,1,13,3,18,3,86
12297,2021-01-13 19:00:00,2021,1,13,3,19,3,162
12298,2021-01-13 20:00:00,2021,1,13,3,20,3,199
12299,2021-01-13 21:00:00,2021,1,13,3,21,3,189
12300,2021-01-13 22:00:00,2021,1,13,3,22,3,183
12301,2021-01-13 23:00:00,2021,1,13,3,23,3,171
12302,2021-01-14 00:00:00,2021,1,14,3,0,0,167
12303,2021-01-14 01:00:00,2021,1,14,3,1,0,138
12304,2021-01-14 02:00:00,2021,1,14,3,2,0,132
12305,2021-01-14 03:00:00,2021,1,14,3,3,0,125
12306,2021-01-14 04:00:00,2021,1,14,3,4,0,116
12307,2021-01-14 05:00:00,2021,1,14,3,5,0,115
12308,2021-01-14 06:00:00,2021,1,14,3,6,1,111
12309,2021-01-14 07:00:00,2021,1,14,3,7,1,128
12310,2021-01-14 08:00:00,2021,1,14,3,8,1,119
12311,2021-01-14 09:00:00,2021,1,14,3,9,1,121
12312,2021-01-14 10:00:00,2021,1,14,3,10,1,112
12313,2021-01-14 11:00:00,2021,1,14,3,11,1,87
12314,2021-01-14 12:00:00,2021,1,14,3,12,2,82
12315,2021-01-14 13:00:00,2021,1,14,3,13,2,74
12316,2021-01-14 14:00:00,2021,1,14,3,14,2,78
12317,2021-01-14 15:00:00,2021,1,14,3,15,2,84
12318,2021-01-14 16:00:00,2021,1,14,3,16,2,100
12319,2021-01-14 17:00:00,2021,1,14,3,17,2,89
12320,2021-01-14 18:00:00,2021,1,14,3,18,3,105
12321,2021-01-14 19:00:00,2021,1,14,3,19,3,124
12322,2021-01-14 20:00:00,2021,1,14,3,20,3,136
12323,2021-01-14 21:00:00,2021,1,14,3,21,3,135
12324,2021-01-14 22:00:00,2021,1,14,3,22,3,139
12325,2021-01-14 23:00:00,2021,1,14,3,23,3,132
12326,2021-01-15 00:00:00,2021,1,15,3,0,0,125
12327,2021-01-15 01:00:00,2021,1,15,3,1,0,115
12328,2021-01-15 02:00:00,2021,1,15,3,2,0,103
12329,2021-01-15 03:00:00,2021,1,15,3,3,0,87
12330,2021-01-15 04:00:00,2021,1,15,3,4,0,82
12331,2021-01-15 05:00:00,2021,1,15,3,5,0,82
12332,2021-01-15 06:00:00,2021,1,15,3,6,1,92
12333,2021-01-15 07:00:00,2021,1,15,3,7,1,117
12334,2021-01-15 08:00:00,2021,1,15,3,8,1,133
12335,2021-01-15 09:00:00,2021,1,15,3,9,1,117
12336,2021-01-15 10:00:00,2021,1,15,3,10,1,68
12337,2021-01-15 11:00:00,2021,1,15,3,11,1,58
12338,2021-01-15 12:00:00,2021,1,15,3,12,2,54
12339,2021-01-15 13:00:00,2021,1,15,3,13,2,68
12340,2021-01-15 14:00:00,2021,1,15,3,14,2,66
12341,2021-01-15 15:00:00,2021,1,15,3,15,2,64
12342,2021-01-15 16:00:00,2021,1,15,3,16,2,55
12343,2021-01-15 17:00:00,2021,1,15,3,17,2,61
12344,2021-01-15 18:00:00,2021,1,15,3,18,3,74
12345,2021-01-15 19:00:00,2021,1,15,3,19,3,147
12346,2021-01-15 20:00:00,2021,1,15,3,20,3,183
12347,2021-01-15 21:00:00,2021,1,15,3,21,3,171
12348,2021-01-15 22:00:00,2021,1,15,3,22,3,165
12349,2021-01-15 23:00:00,2021,1,15,3,23,3,153
12350,2021-01-16 00:00:00,2021,1,16,3,0,0,153
12351,2021-01-16 01:00:00,2021,1,16,3,1,0,116
12352,2021-01-16 02:00:00,2021,1,16,3,2,0,87
12353,2021-01-16 03:00:00,2021,1,16,3,3,0,70
12354,2021-01-16 04:00:00,2021,1,16,3,4,0,70
12355,2021-01-16 05:00:00,2021,1,16,3,5,0,70
12356,2021-01-16 06:00:00,2021,1,16,3,6,1,69
12357,2021-01-16 07:00:00,2021,1,16,3,7,1,77
12358,2021-01-16 08:00:00,2021,1,16,3,8,1,100
12359,2021-01-16 09:00:00,2021,1,16,3,9,1,123
12360,2021-01-16 10:00:00,2021,1,16,3,10,1,141
12361,2021-01-16 11:00:00,2021,1,16,3,11,1,148
12362,2021-01-16 12:00:00,2021,1,16,3,12,2,121
12363,2021-01-16 13:00:00,2021,1,16,3,13,2,119
12364,2021-01-16 14:00:00,2021,1,16,3,14,2,100
12365,2021-01-16 15:00:00,2021,1,16,3,15,2,91
12366,2021-01-16 16:00:00,2021,1,16,3,16,2,85
12367,2021-01-16 17:00:00,2021,1,16,3,17,2,96
12368,2021-01-16 18:00:00,2021,1,16,3,18,3,114
12369,2021-01-16 19:00:00,2021,1,16,3,19,3,121
12370,2021-01-16 20:00:00,2021,1,16,3,20,3,158
12371,2021-01-16 21:00:00,2021,1,16,3,21,3,192
12372,2021-01-16 22:00:00,2021,1,16,3,22,3,191
12373,2021-01-16 23:00:00,2021,1,16,3,23,3,158
12374,2021-01-17 00:00:00,2021,1,17,3,0,0,145
12375,2021-01-17 01:00:00,2021,1,17,3,1,0,129
12376,2021-01-17 02:00:00,2021,1,17,3,2,0,98
12377,2021-01-17 03:00:00,2021,1,17,3,3,0,84
12378,2021-01-17 04:00:00,2021,1,17,3,4,0,81
12379,2021-01-17 05:00:00,2021,1,17,3,5,0,84
12380,2021-01-17 06:00:00,2021,1,17,3,6,1,81
12381,2021-01-17 07:00:00,2021,1,17,3,7,1,90
12382,2021-01-17 08:00:00,2021,1,17,3,8,1,110
12383,2021-01-17 09:00:00,2021,1,17,3,9,1,129
12384,2021-01-17 10:00:00,2021,1,17,3,10,1,147
12385,2021-01-17 11:00:00,2021,1,17,3,11,1,148
12386,2021-01-17 12:00:00,2021,1,17,3,12,2,126
12387,2021-01-17 13:00:00,2021,1,17,3,13,2,122
12388,2021-01-17 14:00:00,2021,1,17,3,14,2,102
12389,2021-01-17 15:00:00,2021,1,17,3,15,2,96
12390,2021-01-17 16:00:00,2021,1,17,3,16,2,90
12391,2021-01-17 17:00:00,2021,1,17,3,17,2,105
12392,2021-01-17 18:00:00,2021,1,17,3,18,3,124
12393,2021-01-17 19:00:00,2021,1,17,3,19,3,140
12394,2021-01-17 20:00:00,2021,1,17,3,20,3,179
12395,2021-01-17 21:00:00,2021,1,17,3,21,3,215
12396,2021-01-17 22:00:00,2021,1,17,3,22,3,205
12397,2021-01-17 23:00:00,2021,1,17,3,23,3,174
12398,2021-01-18 00:00:00,2021,1,18,3,0,0,156
12399,2021-01-18 01:00:00,2021,1,18,3,1,0,161
12400,2021-01-18 02:00:00,2021,1,18,3,2,0,142
12401,2021-01-18 03:00:00,2021,1,18,3,3,0,106
12402,2021-01-18 04:00:00,2021,1,18,3,4,0,99
12403,2021-01-18 05:00:00,2021,1,18,3,5,0,100
12404,2021-01-18 06:00:00,2021,1,18,3,6,1,110
12405,2021-01-18 07:00:00,2021,1,18,3,7,1,143
12406,2021-01-18 08:00:00,2021,1,18,3,8,1,153
12407,2021-01-18 09:00:00,2021,1,18,3,9,1,150
12408,2021-01-18 10:00:00,2021,1,18,3,10,1,85
12409,2021-01-18 11:00:00,2021,1,18,3,11,1,68
12410,2021-01-18 12:00:00,2021,1,18,3,12,2,67
12411,2021-01-18 13:00:00,2021,1,18,3,13,2,82
12412,2021-01-18 14:00:00,2021,1,18,3,14,2,83
12413,2021-01-18 15:00:00,2021,1,18,3,15,2,78
12414,2021-01-18 16:00:00,2021,1,18,3,16,2,69
12415,2021-01-18 17:00:00,2021,1,18,3,17,2,71
12416,2021-01-18 18:00:00,2021,1,18,3,18,3,98
12417,2021-01-18 19:00:00,2021,1,18,3,19,3,181
12418,2021-01-18 20:00:00,2021,1,18,3,20,3,220
12419,2021-01-18 21:00:00,2021,1,18,3,21,3,213
12420,2021-01-18 22:00:00,2021,1,18,3,22,3,212
12421,2021-01-18 23:00:00,2021,1,18,3,23,3,205
12422,2021-01-19 00:00:00,2021,1,19,3,0,0,204
12423,2021-01-19 01:00:00,2021,1,19,3,1,0,161
12424,2021-01-19 02:00:00,2021,1,19,3,2,0,140
12425,2021-01-19 03:00:00,2021,1,19,3,3,0,104
12426,2021-01-19 04:00:00,2021,1,19,3,4,0,98
12427,2021-01-19 05:00:00,2021,1,19,3,5,0,98
12428,2021-01-19 06:00:00,2021,1,19,3,6,1,109
12429,2021-01-19 07:00:00,2021,1,19,3,7,1,142
12430,2021-01-19 08:00:00,2021,1,19,3,8,1,153
12431,2021-01-19 09:00:00,2021,1,19,3,9,1,149
12432,2021-01-19 10:00:00,2021,1,19,3,10,1,84
12433,2021-01-19 11:00:00,2021,1,19,3,11,1,69
12434,2021-01-19 12:00:00,2021,1,19,3,12,2,67
12435,2021-01-19 13:00:00,2021,1,19,3,13,2,83
12436,2021-01-19 14:00:00,2021,1,19,3,14,2,83
12437,2021-01-19 15:00:00,2021,1,19,3,15,2,79
12438,2021-01-19 16:00:00,2021,1,19,3,16,2,71
12439,2021-01-19 17:00:00,2021,1,19,3,17,2,71
12440,2021-01-19 18:00:00,2021,1,19,3,18,3,97
12441,2021-01-19 19:00:00,2021,1,19,3,19,3,180
12442,2021-01-19 20:00:00,2021,1,19,3,20,3,221
12443,2021-01-19 21:00:00,2021,1,19,3,21,3,213
12444,2021-01-19 22:00:00,2021,1,19,3,22,3,213
12445,2021-01-19 23:00:00,2021,1,19,3,23,3,205
12446,2021-01-20 00:00:00,2021,1,20,3,0,0,203
12447,2021-01-20 01:00:00,2021,1,20,3,1,0,136
12448,2021-01-20 02:00:00,2021,1,20,3,2,0,119
12449,2021-01-20 03:00:00,2021,1,20,3,3,0,101
12450,2021-01-20 04:00:00,2021,1,20,3,4,0,95
12451,2021-01-20 05:00:00,2021,1,20,3,5,0,96
12452,2021-01-20 06:00:00,2021,1,20,3,6,1,105
12453,2021-01-20 07:00:00,2021,1,20,3,7,1,140
12454,2021-01-20 08:00:00,2021,1,20,3,8,1,158
12455,2021-01-20 09:00:00,2021,1,20,3,9,1,142
12456,2021-01-20 10:00:00,2021,1,20,3,10,1,78
12457,2021-01-20 11:00:00,2021,1,20,3,11,1,66
12458,2021-01-20 12:00:00,2021,1,20,3,12,2,62
12459,2021-01-20 13:00:00,2021,1,20,3,13,2,76
12460,2021-01-20 14:00:00,2021,1,20,3,14,2,73
12461,2021-01-20 15:00:00,2021,1,20,3,15,2,72
12462,2021-01-20 16:00:00,2021,1,20,3,16,2,64
12463,2021-01-20 17:00:00,2021,1,20,3,17,2,69
12464,2021-01-20 18:00:00,2021,1,20,3,18,3,90
12465,2021-01-20 19:00:00,2021,1,20,3,19,3,169
12466,2021-01-20 20:00:00,2021,1,20,3,20,3,208
12467,2021-01-20 21:00:00,2021,1,20,3,21,3,197
12468,2021-01-20 22:00:00,2021,1,20,3,22,3,192
12469,2021-01-20 23:00:00,2021,1,20,3,23,3,179
12470,2021-01-21 00:00:00,2021,1,21,3,0,0,174
12471,2021-01-21 01:00:00,2021,1,21,3,1,0,131
12472,2021-01-21 02:00:00,2021,1,21,3,2,0,123
12473,2021-01-21 03:00:00,2021,1,21,3,3,0,116
12474,2021-01-21 04:00:00,2021,1,21,3,4,0,107
12475,2021-01-21 05:00:00,2021,1,21,3,5,0,106
12476,2021-01-21 06:00:00,2021,1,21,3,6,1,103
12477,2021-01-21 07:00:00,2021,1,21,3,7,1,119
12478,2021-01-21 08:00:00,2021,1,21,3,8,1,110
12479,2021-01-21 09:00:00,2021,1,21,3,9,1,113
12480,2021-01-21 10:00:00,2021,1,21,3,10,1,104
12481,2021-01-21 11:00:00,2021,1,21,3,11,1,82
12482,2021-01-21 12:00:00,2021,1,21,3,12,2,78
12483,2021-01-21 13:00:00,2021,1,21,3,13,2,70
12484,2021-01-21 14:00:00,2021,1,21,3,14,2,73
12485,2021-01-21 15:00:00,2021,1,21,3,15,2,79
12486,2021-01-21 16:00:00,2021,1,21,3,16,2,93
12487,2021-01-21 17:00:00,2021,1,21,3,17,2,83
12488,2021-01-21 18:00:00,2021,1,21,3,18,3,98
12489,2021-01-21 19:00:00,2021,1,21,3,19,3,115
12490,2021-01-21 20:00:00,2021,1,21,3,20,3,123
12491,2021-01-21 21:00:00,2021,1,21,3,21,3,122
12492,2021-01-21 22:00:00,2021,1,21,3,22,3,125
12493,2021-01-21 23:00:00,2021,1,21,3,23,3,123
12494,2021-01-22 00:00:00,2021,1,22,3,0,0,116
12495,2021-01-22 01:00:00,2021,1,22,3,1,0,110
12496,2021-01-22 02:00:00,2021,1,22,3,2,0,100
12497,2021-01-22 03:00:00,2021,1,22,3,3,0,84
12498,2021-01-22 04:00:00,2021,1,22,3,4,0,78
12499,2021-01-22 05:00:00,2021,1,22,3,5,0,78
12500,2021-01-22 06:00:00,2021,1,22,3,6,1,88
12501,2021-01-22 07:00:00,2021,1,22,3,7,1,111
12502,2021-01-22 08:00:00,2021,1,22,3,8,1,126
12503,2021-01-22 09:00:00,2021,1,22,3,9,1,111
12504,2021-01-22 10:00:00,2021,1,22,3,10,1,65
12505,2021-01-22 11:00:00,2021,1,22,3,11,1,56
12506,2021-01-22 12:00:00,2021,1,22,3,12,2,53
12507,2021-01-22 13:00:00,2021,1,22,3,13,2,66
12508,2021-01-22 14:00:00,2021,1,22,3,14,2,64
12509,2021-01-22 15:00:00,2021,1,22,3,15,2,63
12510,2021-01-22 16:00:00,2021,1,22,3,16,2,56
12511,2021-01-22 17:00:00,2021,1,22,3,17,2,60
12512,2021-01-22 18:00:00,2021,1,22,3,18,3,74
12513,2021-01-22 19:00:00,2021,1,22,3,19,3,142
12514,2021-01-22 20:00:00,2021,1,22,3,20,3,177
12515,2021-01-22 21:00:00,2021,1,22,3,21,3,166
12516,2021-01-22 22:00:00,2021,1,22,3,22,3,160
12517,2021-01-22 23:00:00,2021,1,22,3,23,3,148
12518,2021-01-23 00:00:00,2021,1,23,3,0,0,148
12519,2021-01-23 01:00:00,2021,1,23,3,1,0,95
12520,2021-01-23 02:00:00,2021,1,23,3,2,0,74
12521,2021-01-23 03:00:00,2021,1,23,3,3,0,59
12522,2021-01-23 04:00:00,2021,1,23,3,4,0,58
12523,2021-01-23 05:00:00,2021,1,23,3,5,0,58
12524,2021-01-23 06:00:00,2021,1,23,3,6,1,58
12525,2021-01-23 07:00:00,2021,1,23,3,7,1,64
12526,2021-01-23 08:00:00,2021,1,23,3,8,1,84
12527,2021-01-23 09:00:00,2021,1,23,3,9,1,103
12528,2021-01-23 10:00:00,2021,1,23,3,10,1,115
12529,2021-01-23 11:00:00,2021,1,23,3,11,1,118
12530,2021-01-23 12:00:00,2021,1,23,3,12,2,102
12531,2021-01-23 13:00:00,2021,1,23,3,13,2,101
12532,2021-01-23 14:00:00,2021,1,23,3,14,2,84
12533,2021-01-23 15:00:00,2021,1,23,3,15,2,77
12534,2021-01-23 16:00:00,2021,1,23,3,16,2,71
12535,2021-01-23 17:00:00,2021,1,23,3,17,2,80
12536,2021-01-23 18:00:00,2021,1,23,3,18,3,95
12537,2021-01-23 19:00:00,2021,1,23,3,19,3,101
12538,2021-01-23 20:00:00,2021,1,23,3,20,3,128
12539,2021-01-23 21:00:00,2021,1,23,3,21,3,154
12540,2021-01-23 22:00:00,2021,1,23,3,22,3,154
12541,2021-01-23 23:00:00,2021,1,23,3,23,3,131
12542,2021-01-24 00:00:00,2021,1,24,3,0,0,116
12543,2021-01-24 01:00:00,2021,1,24,3,1,0,93
12544,2021-01-24 02:00:00,2021,1,24,3,2,0,74
12545,2021-01-24 03:00:00,2021,1,24,3,3,0,58
12546,2021-01-24 04:00:00,2021,1,24,3,4,0,55
12547,2021-01-24 05:00:00,2021,1,24,3,5,0,57
12548,2021-01-24 06:00:00,2021,1,24,3,6,1,58
12549,2021-01-24 07:00:00,2021,1,24,3,7,1,65
12550,2021-01-24 08:00:00,2021,1,24,3,8,1,85
12551,2021-01-24 09:00:00,2021,1,24,3,9,1,101
12552,2021-01-24 10:00:00,2021,1,24,3,10,1,110
12553,2021-01-24 11:00:00,2021,1,24,3,11,1,112
12554,2021-01-24 12:00:00,2021,1,24,3,12,2,99
12555,2021-01-24 13:00:00,2021,1,24,3,13,2,99
12556,2021-01-24 14:00:00,2021,1,24,3,14,2,84
12557,2021-01-24 15:00:00,2021,1,24,3,15,2,76
12558,2021-01-24 16:00:00,2021,1,24,3,16,2,73
12559,2021-01-24 17:00:00,2021,1,24,3,17,2,86
12560,2021-01-24 18:00:00,2021,1,24,3,18,3,100
12561,2021-01-24 19:00:00,2021,1,24,3,19,3,102
12562,2021-01-24 20:00:00,2021,1,24,3,20,3,122
12563,2021-01-24 21:00:00,2021,1,24,3,21,3,143
12564,2021-01-24 22:00:00,2021,1,24,3,22,3,146
12565,2021-01-24 23:00:00,2021,1,24,3,23,3,125
12566,2021-01-25 00:00:00,2021,1,25,3,0,0,110
12567,2021-01-25 01:00:00,2021,1,25,3,1,0,116
12568,2021-01-25 02:00:00,2021,1,25,3,2,0,99
12569,2021-01-25 03:00:00,2021,1,25,3,3,0,62
12570,2021-01-25 04:00:00,2021,1,25,3,4,0,58
12571,2021-01-25 05:00:00,2021,1,25,3,5,0,58
12572,2021-01-25 06:00:00,2021,1,25,3,6,1,66
12573,2021-01-25 07:00:00,2021,1,25,3,7,1,100
12574,2021-01-25 08:00:00,2021,1,25,3,8,1,115
12575,2021-01-25 09:00:00,2021,1,25,3,9,1,106
12576,2021-01-25 10:00:00,2021,1,25,3,10,1,48
12577,2021-01-25 11:00:00,2021,1,25,3,11,1,48
12578,2021-01-25 12:00:00,2021,1,25,3,12,2,49
12579,2021-01-25 13:00:00,2021,1,25,3,13,2,49
12580,2021-01-25 14:00:00,2021,1,25,3,14,2,48
12581,2021-01-25 15:00:00,2021,1,25,3,15,2,48
12582,2021-01-25 16:00:00,2021,1,25,3,16,2,49
12583,2021-01-25 17:00:00,2021,1,25,3,17,2,49
12584,2021-01-25 18:00:00,2021,1,25,3,18,3,58
12585,2021-01-25 19:00:00,2021,1,25,3,19,3,133
12586,2021-01-25 20:00:00,2021,1,25,3,20,3,134
12587,2021-01-25 21:00:00,2021,1,25,3,21,3,134
12588,2021-01-25 22:00:00,2021,1,25,3,22,3,134
12589,2021-01-25 23:00:00,2021,1,25,3,23,3,132
12590,2021-01-26 00:00:00,2021,1,26,3,0,0,133
12591,2021-01-26 01:00:00,2021,1,26,3,1,0,106
12592,2021-01-26 02:00:00,2021,1,26,3,2,0,96
12593,2021-01-26 03:00:00,2021,1,26,3,3,0,80
12594,2021-01-26 04:00:00,2021,1,26,3,4,0,74
12595,2021-01-26 05:00:00,2021,1,26,3,5,0,74
12596,2021-01-26 06:00:00,2021,1,26,3,6,1,84
12597,2021-01-26 07:00:00,2021,1,26,3,7,1,106
12598,2021-01-26 08:00:00,2021,1,26,3,8,1,120
12599,2021-01-26 09:00:00,2021,1,26,3,9,1,106
12600,2021-01-26 10:00:00,2021,1,26,3,10,1,61
12601,2021-01-26 11:00:00,2021,1,26,3,11,1,51
12602,2021-01-26 12:00:00,2021,1,26,3,12,2,49
12603,2021-01-26 13:00:00,2021,1,26,3,13,2,60
12604,2021-01-26 14:00:00,2021,1,26,3,14,2,58
12605,2021-01-26 15:00:00,2021,1,26,3,15,2,57
12606,2021-01-26 16:00:00,2021,1,26,3,16,2,49
12607,2021-01-26 17:00:00,2021,1,26,3,17,2,53
12608,2021-01-26 18:00:00,2021,1,26,3,18,3,66
12609,2021-01-26 19:00:00,2021,1,26,3,19,3,133
12610,2021-01-26 20:00:00,2021,1,26,3,20,3,155
12611,2021-01-26 21:00:00,2021,1,26,3,21,3,148
12612,2021-01-26 22:00:00,2021,1,26,3,22,3,147
12613,2021-01-26 23:00:00,2021,1,26,3,23,3,139
12614,2021-01-27 00:00:00,2021,1,27,3,0,0,139
12615,2021-01-27 01:00:00,2021,1,27,3,1,0,95
12616,2021-01-27 02:00:00,2021,1,27,3,2,0,88
12617,2021-01-27 03:00:00,2021,1,27,3,3,0,83
12618,2021-01-27 04:00:00,2021,1,27,3,4,0,79
12619,2021-01-27 05:00:00,2021,1,27,3,5,0,82
12620,2021-01-27 06:00:00,2021,1,27,3,6,1,84
12621,2021-01-27 07:00:00,2021,1,27,3,7,1,92
12622,2021-01-27 08:00:00,2021,1,27,3,8,1,105
12623,2021-01-27 09:00:00,2021,1,27,3,9,1,89
12624,2021-01-27 10:00:00,2021,1,27,3,10,1,77
12625,2021-01-27 11:00:00,2021,1,27,3,11,1,59
12626,2021-01-27 12:00:00,2021,1,27,3,12,2,53
12627,2021-01-27 13:00:00,2021,1,27,3,13,2,53
12628,2021-01-27 14:00:00,2021,1,27,3,14,2,44
12629,2021-01-27 15:00:00,2021,1,27,3,15,2,42
12630,2021-01-27 16:00:00,2021,1,27,3,16,2,53
12631,2021-01-27 17:00:00,2021,1,27,3,17,2,57
12632,2021-01-27 18:00:00,2021,1,27,3,18,3,70
12633,2021-01-27 19:00:00,2021,1,27,3,19,3,92
12634,2021-01-27 20:00:00,2021,1,27,3,20,3,107
12635,2021-01-27 21:00:00,2021,1,27,3,21,3,119
12636,2021-01-27 22:00:00,2021,1,27,3,22,3,124
12637,2021-01-27 23:00:00,2021,1,27,3,23,3,116
12638,2021-01-28 00:00:00,2021,1,28,3,0,0,117
